label,cello_s,cello_w,cello_i,cello_c,psort_s,psort_w,psort_i,psort_c,cello2go_s,cello2go_w,cello2go_i,cello2go_c,ngLoc_s,ngLoc_w,ngLoc_i,ngLoc_c,gpos_s,gpos_w,gpos_i,gpos_c,loctree_s,loctree_w,loctree_i,loctree_c
C,0.17393436,0.033012943,0.6495236,4.143528,0,0,0,10,0,0,0,1,0.006081,0,0.006818,0.984,0,0,0,0,0,0,0,32
C,0.010487979,0.006172921,0.074962163,4.908377,0,0,0,10,0,0,0,1,0.009307,0,0.01318,0.9719,0,0,0,0,0,0,0,40
C,0.006901546,0.002590342,0.071628127,4.91888,0,0,0,10,0,0,0,1,0.006108,0,0.008854,0.9807,0,0,0,0,0,0,0,34
C,0.005089719,0.002996933,0.209608262,4.782304,0,0,0,10,0,0,0,1,0.01308,0,0.02027,0.9667,0,0,0,0,0,0,0,44
C,0.4566173,0.05710208,0.55334727,3.932932,0,0,0,10,0,0,0,1,0.01129,0,0.0113,0.9702,0,0,0,0,0,0,0,53
C,0.591962,0.07956279,1.44434628,2.88413,0,0,0,10,0,0,0,1,0.008432,0,0.01475,0.9738,0,0,0,0,0,0,0,28
C,0.0531115528,0.012843823,0.08573524,4.848309,0,0,0,10,0,0,0,1,0.008489,0,0.01656,0.9678,0,0,0,0,0,0,0,33
C,0.00068444079,0.0009844071,0.015127964,4.983203,0,0,0,10,0,0,0,1,0.003957,0,0.009825,0.9859,0,0,0,0,0,0,0,51
C,0.0044543974,0.005767117,0.140990613,4.848789,0,0,0,10,0,0,0,1,0,0.007323,0.007786,0.9777,0,0,0,0,0,0,0,50
C,0.1777092,0.048475128,0.35458193,4.419234,0,0,0,10,0,0,0,1,0.006898,0,0.01314,0.9743,0,0,0,0,0,0,0,15
C,0.02191262,0.014301096,0.09769721,4.86609,0,0,0,10,0,0,0,1,0.006621,0,0.005461,0.9868,0,0,0,0,0,0,0,57
C,0.011751691,0.004018833,0.093288583,4.890941,0,0,0,10,0,0,0,1,0.007357,0,0.0084,0.9809,0,0,0,0,0,0,0,13
C,0.2460364,0.080979719,0.30522779,4.367756,0,0,0,10,0,0,0,1,0.01068,0,0.02255,0.9668,0,0,0,0,0,0,0,19
C,0.09770236,0.020087231,0.17072314,4.711487,0,0,0,10,0,0,0,1,0.009988,0,0.007625,0.9824,0,0,0,0,0,0,0,100
C,0.1390445,0.04458006,0.2225971,4.593779,0,0,0,10,0,0,0,1,0.01662,0,0.02022,0.9632,0,0,0,0,0,0,0,100
C,0.031571075,0.012156784,0.252138,4.704135,0,0,0,10,0,0,0,1,0.0121,0,0.02996,0.9556,0,0,0,0,0,0,0,35
C,0.1254509,0.02491113,0.2026443,4.646993,0,0,0,10,0,0,0,1,0.01845,0,0.02279,0.9588,0,0,0,0,0,0,0,100
C,0.07100598,0.007700996,0.17611184,4.745181,0,0,0,10,0,0,0,1,0.009161,0,0.01076,0.9756,0,0,0,0,0,0,0,20
C,0.02959831,0.004669217,0.03835895,4.927374,0,0,0,10,0,0,0,1,0.006431,0,0.01377,0.9773,0,0,0,0,0,0,0,30
C,0.1122992,0.009218629,0.11793224,4.76055,0,0,0,10,0,0,0,1,0.02002,0,0.01175,0.9682,0,0,0,0,0,0,0,100
C,0.38523499,0.026552262,0.20345108,4.384761,0,0,0,10,0,0,0,1,0.01077,0,0.0127,0.971,0,0,0,0,0,0,0,100
C,0.281288,0.05165957,0.261639,4.405413,0,0,0,10,0,0,0,1,0.01479,0,0.009031,0.9745,0,0,0,0,0,0,0,100
C,0.015960727,0.001499403,0.00953765,4.973003,0,0,0,10,0,0,0,1,0.007824,0,0.01431,0.9736,0,0,0,1,0,0,0,0
C,0.0124741771,0.00243663,0.09848628,4.886604,0,0,0,10,0,0,0,1,0.004986,0,0.009514,0.9826,0,0,0,1,0,0,0,44
C,0.0954745,0.019930413,0.2052926,4.679303,0,0,0,10,0,0,0,1,0.009388,0,0.009852,0.9741,0,0,0,1,0,0,0,33
C,0.069795877,0.015154171,0.05313729,4.861913,0,0,0,10,0,0,0,1,0.008229,0,0.01362,0.9714,0,0,0,1,0,0,0,100
C,0.032782631,0.002669183,0.017917774,4.94663,0,0,0,10,0,0,0,1,0.003032,0,0.005196,0.9904,0,0,0,1,0,0,0,87
C,0.016049672,0.000983101,0.009048254,4.973919,0,0,0,10,0,0,0,1,0.005871,0,0.004994,0.9871,0,0,0,1,0,0,0,61
C,0.175334994,0.0119759,0.058140089,4.754551,0,0,0,10,0,0,0,1,0.0106,0,0.009806,0.9752,0,0,0,1,0,0,0,12
C,0.036389449,0.001834802,0.0190480868,4.942728,0,0,0,10,0,0,0,1,0.004862,0,0.0038,0.9894,0,0,0,1,0,0,0,56
C,0.0051796454,0.002184278,0.05835297,4.934283,0,0,0,10,0,0,0,1,0.004991,0,0.004815,0.988,0,0,0,1,0,0,0,57
C,0.029899162,0.007774783,0.109647009,4.852679,0,0,0,10,0,0,0,1,0.008845,0,0.007281,0.9802,0,0,0,1,0,0,0,57
C,0.043353513,0.003780341,0.02412018,4.928746,0,0,0,10,0,0,0,1,0.009155,0,0.01253,0.9754,0,0,0,1,0,0,0,32
C,0.015637345,0.003681626,0.04859851,4.932083,0,0,0,10,0,0,0,1,0.006957,0,0.003865,0.9873,0,0,0,1,0,0,0,32
C,0.027470815,0.010933234,0.22197202,4.739624,0,0,0,10,0,0,0,1,0.01043,0,0.01216,0.9699,0,0,0,1,0,0,0,40
C,0.01877101,0.002014929,0.21583416,4.76338,0,0,0,10,0,0,0,1,0.004792,0,0.005697,0.9872,0,0,0,1,0,0,0,51
C,0.080863548,0.0354766192,0.14310681,4.740554,0,0,0,10,0,0,0,1,0.009748,0,0.01529,0.9681,0,0,0,1,0,0,0,30
C,0.013692522,0.0018463718,0.15494103,4.82952,0,0,0,10,0,0,0,1,0.005994,0,0.01023,0.9804,0,0,0,1,0,0,0,41
C,0.05888625,0.00327204,0.08607358,4.851769,0,0,0,10,0,0,0,1,0.01269,0,0.01279,0.9701,0,0,0,1,0,0,0,32
C,0.38823103,0.17212966,1.0091118,3.430528,0,0,0,10,0,0,0,1,0.006632,0,0.01179,0.9751,0,0,0,1,0,0,0,41
C,0.012560478,0.0125273472,0.019852292,4.955059,0,0,0,10,0,0,0,1,0.01158,0,0.01363,0.9727,0,0,0,1,0,0,0,31
C,0.0023522701,0.0009300222,0.03198956,4.964728,0,0,0,10,0,0,0,1,0.007213,0,0.009643,0.9801,0,0,0,1,0,0,0,27
C,0.012987694,0.002133792,0.107560082,4.877319,0,0,0,10,0,0,0,1,0.00379,0,0.006399,0.9893,0,0,0,1,0,0,0,30
C,0.016923099,0.0058407511,0.006600116,4.970636,0,0,0,10,0,0,0,1,0.009236,0,0.007412,0.9787,0,0,0,1,0,0,0,12
C,0.0029920478,0.0015501288,0.035564343,4.959893,0,0,0,10,0,0,0,1,0.1907,0,0.2477,0.5085,0,0,0,1,0,0,0,92
C,0.016836186,0.009357462,0.03028718,4.943519,0,0,0,10,0,0,0,1,0.004946,0,0.005819,0.9858,0,0,0,1,0,0,0,51
C,0.09105564,0.007286026,0.073151486,4.828507,0,0,0,10,0,0,0,1,0.004272,0,0.005305,0.9889,0,0,0,1,0,0,0,37
C,0.01099734,0.001251603,0.01037474,4.977376,0,0,0,10,0,0,0,1,0.009181,0,0.009524,0.977,0,0,0,1,0,0,0,33
C,0.024320967,0.0021675025,0.096597626,4.876914,0,0,0,10,0,0,0,1,0.007532,0,0.007314,0.982,0,0,0,1,0,0,0,44
C,0.07911057,0.017961737,0.3451069,4.557819,0,0,0,10,0,0,0,1,0.008856,0,0.00823,0.9773,0,0,0,1,0,0,0,32
C,0.024985878,0.0028400696,0.13241232,4.839762,0,0,0,10,0,0,0,1,0.003784,0,0.005588,0.9891,0,0,0,1,0,0,0,46
C,0.05764963,0.020178152,0.10747066,4.814701,0,0,0,10,0,0,0,1,0.005758,0,0.01013,0.9794,0,0,0,1,0,0,0,0
C,0.059883494,0.023235744,0.08103914,4.835842,0,0,0,10,0,0,0,1,0.008003,0,0.009151,0.9753,0,0,0,1,0,0,0,100
C,0.0050720317,0.0018949766,0.029618341,4.963414,0,0,0,10,0,0,0,1,0.003212,0,0.005504,0.9898,0,0,0,1,0,0,0,80
C,0.013726266,0.001050957,0.007204717,4.978017,0,0,0,10,0,0,0,1,0.006456,0,0.004091,0.9872,0,0,0,1,0,0,0,58
C,0.176208817,0.014405634,0.104226521,4.70516,0,0,0,10,0,0,0,1,0.01024,0,0.01138,0.9727,0,0,0,1,0,0,0,14
C,0.030359789,0.008675468,0.03960055,4.921364,0,0,0,10,0,0,0,1,0.004426,0,0.0093,0.9835,0,0,0,1,0,0,0,92
C,0.034287595,0.0012049237,0.0109403243,4.953568,0,0,0,10,0,0,0,1,0.00611,0,0.007837,0.983,0,0,0,1,0,0,0,55
C,0.0077865882,0.002025144,0.02253659,4.967652,0,0,0,10,0,0,0,1,0.004317,0,0.007807,0.9856,0,0,0,1,0,0,0,55
C,0.0117387238,0.003749337,0.078803399,4.905709,0,0,0,10,0,0,0,1,0.008759,0,0.008502,0.9788,0,0,0,1,0,0,0,56
C,0.02580497,0.007435643,0.11349993,4.85326,0,0,0,10,0,0,0,1,0.006897,0,0.0087,0.9842,0,0,0,1,0,0,0,38
C,0.099858541,0.004937939,0.1680348,4.727169,0,0,0,10,0,0,0,1,0.008956,0,0.006468,0.9813,0,0,0,1,0,0,0,22
C,0.077608551,0.020906377,0.2783712,4.623114,0,0,0,10,0,0,0,1,0.007993,0,0.0077,0.979,0,0,0,1,0,0,0,100
C,0.19096464,0.034646683,0.49018996,4.284197,0,0,0,10,0,0,0,1,0.01557,0,0.01486,0.9607,0,0,0,1,0,0,0,100
C,0.038198405,0.007147332,0.184843565,4.76981,0,0,0,10,0,0,0,1,0.009849,0,0.01381,0.9734,0,0,0,1,0,0,0,33
C,0.003552453,0.001404988,0.03089922,4.964143,0,0,0,10,0,0,0,1,0.01317,0,0.0142,0.9667,0,0,0,1,0,0,0,36
C,0.06444652,0.003105672,0.10568994,4.826758,0,0,0,10,0,0,0,1,0.1568,0,0.2334,0.5685,0,0,0,1,0,0,0,92
C,0.02256829074,0.0027463091,0.037181617,4.937504,0,0,0,10,0,0,0,1,0.008659,0,0.0197,0.9679,0,0,0,1,0,0,0,27
C,0.01251871517,0.0169707437,0.04583256,4.924677,0,0,0,10,0,0,0,1,0.009562,0,0.02117,0.9672,0,0,0,1,0,0,0,31
C,0.0234270894,0.0045220965,0.50081293,4.471238,0,0,0,10,0,0,0,1,0.01529,0,0.02183,0.9577,0,0,0,1,0,0,0,12
C,0.45665995,0.23309144,1.283708,3.026542,0,0,0,10,0,0,0,1,0.01048,0,0.0107,0.9693,0,0,0,1,0,0,0,41
C,0.018478196,0.0049670486,0.05297046,4.923584,0,0,0,10,0,0,0,1,0.005478,0,0.00391,0.9897,0,0,0,1,0,0,0,54
C,0.033545385,0.007432165,0.14287052,4.816152,0,0,0,10,0,0,0,1,0.01118,0,0.02359,0.9571,0,0,0,1,0,0,0,54
C,0.0037983253,0.001125467,0.044771647,4.950304,0,0,0,10,0,0,0,1,0.005127,0,0.006671,0.9872,0,0,0,1,0,0,0,31
C,0.077814388,0.043866304,0.25394672,4.624374,0,0,0,10,0,0,0,1,0.01219,0,0.0122,0.9654,0,0,0,1,0,0,0,32
C,0.0067824099,0.0010877631,0.03128541,4.960844,0,0,0,10,0,0,0,1,0.00721,0,0.006919,0.9817,0,0,0,1,0,0,0,41
C,0.01430913,0.003476633,0.025053796,4.957161,0,0,0,10,0,0,0,1,0.008551,0,0.007648,0.982,0,0,0,1,0,0,0,38
C,0.041188314,0.0082812513,0.126094019,4.824438,0,0,0,10,0,0,0,1,0.005159,0,0.01006,0.9812,0,0,0,1,0,0,0,54
C,0.012602222,0.00410036,0.0508855,4.932411,0,0,0,10,0,0,0,1,0.01024,0,0.01801,0.9679,0,0,0,1,0,0,0,100
C,0.08068348,0.04059013,0.1259883,4.752738,0,0,0,10,0,0,0,1,0.011,0,0.009706,0.9742,0,0,0,1,0,0,0,29
C,0.10737959,0.006805912,0.07952964,4.806284,0,0,0,10,0,0,0,1,0.007722,0,0.008702,0.9759,0,0,0,1,0,0,0,100
C,0.16407672,0.02344586,0.16111513,4.651363,0,0,0,10,0,0,0,1,0.02426,0,0.02576,0.95,0,0,0,1,0,0,0,100
C,0.26840703,0.019474528,0.16842903,4.543689,0,0,0,10,0,0,0,1,0.02578,0,0.04095,0.9076,0,0,0,1,0,0,0,100
C,0.13097544,0.02081764,0.1168825,4.731324,0,0,0,10,0,0,0,1,0.0295,0,0.04686,0.9236,0,0,0,1,0,0,0,100
C,0.036004976,0.021460465,0.76623189,4.176303,0,0,0,10,0,0,0,1,0.01237,0,0.01412,0.9618,0,0,0,1,0,0,0,100
C,0.070211624,0.009220241,0.5561346,4.364434,0,0,0,10,0,0,0,1,0.06792,0,0.08826,0.8035,0,0,0,1,0,0,0,27
C,0.015492855,0.0017666054,0.10632844,4.876412,0,0,0,10,0,0,0,1,0.03537,0,0.0343,0.9169,0,0,0,1,0,0,0,35
C,0.09767598,0.0041439682,0.18385555,4.714324,0,0,0,10,0,0,0,1,0.02964,0,0.03507,0.9266,0,0,0,1,0,0,0,28
C,0.159557944,0.048854183,1.1981899,3.593399,0,0,0,10,0,0,0,1,0,0.02884,0.03853,0.9041,0,0,0,1,0,0,0,33
C,0.01524219,0.007393832,1.09187138,3.885492,0,0,0,10,0,0,0,1,0.02943,0,0.03022,0.9335,0,0,0,1,0,0,0,35
C,0.007133249,0.0010771801,0.103973579,4.887815,0,0,0,10,0,0,0,1,0.02117,0,0.02662,0.9455,0,0,0,1,0,0,0,42
C,0.066464124,0.011192457,0.8730844,4.04926,0,0,0,10,0,0,0,1,0.07999,0,0.08818,0.7822,0,0,0,1,0,0,0,28
C,0.008931531,0.00498106,0.07593899,4.910149,0,0,0,10,0,0,0,1,0.01769,0,0.01859,0.9532,0,0,0,1,0,0,0,44
C,0.19080875,0.01348288,0.3796177,4.416091,0,0,0,10,0,0,0,1,0.03044,0,0.03225,0.9373,0,0,0,1,0,0,0,64
C,0.06464909,0.018053195,0.5716715,4.345625,0,0,0,10,0,0,0,1,0.009759,0,0.01813,0.9696,0,0,0,1,0,0,0,47
C,0.5602081,0.073626265,0.7341933,3.631972,0,0,0,10,0,0,0,1,0.1549,0,0.2304,0.5472,0,0,0,1,0,0,0,92
C,0.0216756471,0.002106804,0.65676119,4.319457,0,0,0,10,0,0,0,1,0.01591,0,0.03432,0.9359,0,0,0,1,0,0,0,37
S,4.05697,0.03376186,0.2248618,0.6844068,10,0,0,0,1,0,0,0,0.9575,0,0.011,0.0243,0,0,0,1,100,0,0,0
S,4.647622,0.03324762,0.2251461,0.0939832,10,0,0,0,1,0,0,0,0.9758,0,0.01083,0.01342,0,0,0,1,100,0,0,0
S,4.55426,0.04401603,0.3176967,0.0840281,10,0,0,0,1,0,0,0,0.9081,0,0.02064,0.06599,0,0,0,1,100,0,0,0
S,4.232218,0.10673953,0.59874219,0.06230136,10,0,0,0,1,0,0,0,0.327,0,0.2128,0.3038,0,0,0,1,20,0,0,0
S,4.650174,0.03884012,0.2544058,0.056580493,10,0,0,0,1,0,0,0,0.9495,0,0.01677,0.03376,0,0,0,1,98,0,0,0
S,4.711249,0.03053244,0.2333445,0.0248748,10,0,0,0,1,0,0,0,0.9759,0,0.01159,0.01218,0,0,0,1,29,0,0,0
S,3.586665,0.03909779,0.2471452,1.1270919,10,0,0,0,1,0,0,0,0.8625,0,0.0258,0.1103,0,0,0,1,100,0,0,0
S,4.679231,0.04002029,0.2091291,0.07161881,10,0,0,0,1,0,0,0,0.9099,0,0.02648,0.05903,0,0,0,1,100,0,0,0
S,4.672611,0.05324924,0.2551749,0.01896292,10,0,0,0,1,0,0,0,0.9211,0,0.0206,0.04588,0,0,0,1,100,0,0,0
S,4.760501,0.06409533,0.13527481,0.04012912,10,0,0,0,1,0,0,0,0.9012,0,0.02725,0.06816,0,0,0,1,100,0,0,0
S,4.73345,0.01466988,0.20875324,0.04312589,10,0,0,0,1,0,0,0,0.9291,0,0.02771,0.03954,0,0,0,1,100,0,0,0
S,4.498003,0.06272075,0.169308,0.2699679,10,0,0,0,1,0,0,0,0.9674,0,0.009725,0.02028,0,0,0,1,100,0,0,0
S,4.668834,0.03831359,0.241832,0.05102027,10,0,0,0,1,0,0,0,0.9514,0,0.02034,0.02826,0,0,0,1,100,0,0,0
S,1.038987,2.365646,1.0115268,0.5838388,10,0,0,0,1,0,0,0,0.9556,0.01055,0,0.02622,0,0,0,1,100,0,0,0
S,4.561137,0.04173971,0.3029422,0.09418144,10,0,0,0,1,0,0,0,0.9465,0,0.02223,0.02824,0,0,0,1,100,0,0,0
S,4.507298,0.1532063,0.3021408,0.037355001,10,0,0,0,1,0,0,0,0.9379,0,0.01864,0.02753,0,0,0,1,100,0,0,0
S,4.648744,0.07302619,0.2414764,0.03675403,10,0,0,0,1,0,0,0,0.8943,0,0.02376,0.08196,0,0,0,1,100,0,0,0
S,4.712992,0.130126,0.09733862,0.059544454,10,0,0,0,1,0,0,0,0.856,0,0.03306,0.08124,0,0,0,1,66,0,0,0
S,4.683356,0.03107844,0.2134883,0.07207791,10,0,0,0,1,0,0,0,0.9081,0,0.02379,0.06809,0,0,0,1,100,0,0,0
S,4.511639,0.06480619,0.3334287,0.0901273,10,0,0,0,1,0,0,0,0.9331,0,0.01953,0.04741,0,0,0,1,100,0,0,0
S,4.718829,0.01905737,0.2273021,0.03481175,10,0,0,0,1,0,0,0,0.9418,0,0.02713,0.03102,0,0,0,1,74,0,0,0
S,4.747997,0.04426559,0.1870319,0.02070569,10,0,0,0,1,0,0,0,0.9378,0,0.01004,0.04587,0,0,0,1,100,0,0,0
S,4.506877,0.04300976,0.3507807,0.0993316,10,0,0,0,1,0,0,0,0.9377,0,0.02192,0.03228,0,0,0,1,100,0,0,0
S,4.555223,0.06040042,0.278429,0.10594792,10,0,0,0,1,0,0,0,0.9325,0,0.02386,0.03549,0,0,0,1,98,0,0,0
S,4.73526,0.03841848,0.18038873,0.04593373,10,0,0,0,1,0,0,0,0.9776,0,0.009453,0.009408,0,0,0,1,100,0,0,0
S,4.715814,0.01845008,0.2228813,0.04285421,10,0,0,0,1,0,0,0,0.9839,0,0.009377,0.006705,1,0,0,0,0,0,0,0
S,4.485093,0.05372614,0.2188087,0.2423706,10,0,0,0,1,0,0,0,0.7952,0,0.06333,0.1415,1,0,0,0,100,0,0,0
S,4.723816,0.04735034,0.2067317,0.02210217,10,0,0,0,1,0,0,0,0.9475,0,0.0303,0.02225,1,0,0,0,100,0,0,0
S,4.683527,0.05467407,0.19235227,0.06944718,10,0,0,0,1,0,0,0,0.9597,0,0.01652,0.01306,1,0,0,0,87,0,0,0
S,2.1306674,0.036484861,0.18017403,2.6526745,10,0,0,0,0.5,0,0,0.5,0.9512,0,0.01514,0.02415,1,0,0,0,100,0,0,0
S,4.742704,0.10942007,0.1348746,0.01300121,10,0,0,0,1,0,0,0,0.9481,0,0.01447,0.02772,1,0,0,0,100,0,0,0
S,4.848711,0.04480253,0.09659256,0.009893355,10,0,0,0,1,0,0,0,0.9582,0,0.01141,0.02483,1,0,0,0,100,0,0,0
S,4.623707,0.05745551,0.1776232,0.1412136,10,0,0,0,1,0,0,0,0.9592,0,0.01221,0.01881,1,0,0,0,68,0,0,0
S,4.60776,0.06802354,0.1845603,0.1396558,10,0,0,0,1,0,0,0,0.95,0,0.01326,0.02673,1,0,0,0,74,0,0,0
S,4.527329,0.0970487,0.2036444,0.1719787,10,0,0,0,1,0,0,0,0.9324,0.01602,0,0.03648,1,0,0,0,100,0,0,0
S,4.585944,0.03961155,0.2875943,0.08684987,10,0,0,0,1,0,0,0,0.9408,0,0.01572,0.04066,1,0,0,0,100,0,0,0
S,4.573938,0.03921628,0.21720526,0.1696412,10,0,0,0,1,0,0,0,0.8243,0,0.06032,0.1153,1,0,0,0,100,0,0,0
S,3.410174,0.6788066,0.8037145,0.10730404,10,0,0,0,1,0,0,0,0.1878,0,0.1452,0.5408,1,0,0,0,27,0,0,0
S,4.768609,0.06602301,0.15278513,0.012582961,10,0,0,0,1,0,0,0,0.939,0,0.01495,0.03713,1,0,0,0,100,0,0,0
W,0.144858717,4.689939,0.127664836,0.037537225681,0,10,0,0,0,1,0,0,0,0.9336,0.02108,0.03081,0,0,0,1,100,0,0,0
W,2.135392,1.532934,1.1457058,0.1859691,0,10,0,0,0,1,0,0,0.1561,0,0.2197,0.4932,1,0,0,0,13,0,0,0
W,1.1748554,0.127875,2.059048,1.638221,0,10,0,0,0,1,0,0,0.2596,0,0.2306,0.3771,0,0,0,1,6,0,0,0
W,2.205701,0.4612729,1.653323,0.6797034,0,10,0,0,0,1,0,0,0.2333,0,0.3285,0.2836,1,0,0,0,13,0,0,0
W,2.177771,0.4738642,1.703859,0.644506,0,10,0,0,0,1,0,0,0.2114,0,0.2931,0.3263,1,0,0,0,11,0,0,0
W,1.993659,0.4897142,1.380899,1.135728,0,10,0,0,0,1,0,0,0.28,0,0.192,0.348,1,0,0,0,13,0,0,0
W,2.431116,0.7286863,1.321085,0.5191141,0,10,0,0,0,1,0,0,0.2296,0,0.1917,0.3916,0,1,0,0,14,0,0,0
W,3.092329,0.6895533,1.0093168,0.20880077,0,10,0,0,0,1,0,0,0.1997,0,0.201,0.4062,0,0,0,1,31,0,0,0
I,0.2863202,0.0853568,4.496889,0.13143484,0,0,10,0,0,0,1,0,0.01887,0,0.9255,0.04351,1,0,0,0,0,0,12,0
I,0.037685198,0.01385442,4.782281,0.16617951,0,0,10,0,0,0,1,0,0.006234,0,0.9506,0.04319,1,0,0,0,0,0,15,0
I,0.18801601,0.025425958,0.29402098,4.492537,0,0,10,0,0,0,0.5,0.5,0.04255,0,0.897,0.04497,1,0,0,0,0,0,0,100
I,0.192831,0.04930714,4.396516,0.36134647,0,0,10,0,0,0,1,0,0.01028,0,0.9422,0.04361,1,0,0,0,100,0,0,0
I,0.03432232,0.01064707,4.940403,0.0146282216,0,0,10,0,0,0,1,0,0.008802,0,0.9679,0.02097,1,0,0,0,0,0,27,0
I,0.2752089,0.04993901,4.556984,0.11786787,0,0,10,0,0,0,1,0,0.02721,0,0.9452,0.0276,1,0,0,0,0,0,99,0
I,0.3188104,0.06815274,4.268202,0.3448353,0,0,10,0,0,0,1,0,0.01113,0,0.936,0.04566,1,0,0,0,28,0,0,0
I,0.09149937,0.01474436,4.594665,0.29909084,0,0,10,0,0,0,1,0,0.01472,0,0.9665,0.01594,1,0,0,0,0,0,16,0
I,0.041583045,0.019694404,4.811499,0.12722326,0,0,10,0,0,0,1,0,0.01386,0,0.9444,0.03174,1,0,0,0,0,0,0,16
I,0.1715377,0.03401804,4.632565,0.16187902,0,0,10,0,0,0,1,0,0.02355,0,0.8999,0.07657,1,0,0,0,0,0,100,0
I,0.1707714,0.03639308,4.664271,0.1285648,0,0,10,0,0,0,1,0,0.009623,0,0.9698,0.02054,1,0,0,0,0,0,31,0
I,0.08756255,0.03487693,4.703009,0.17455169,0,0,10,0,0,0,1,0,0.01155,0,0.9605,0.02715,1,0,0,0,0,0,13,0
I,0.2804072,0.07420731,4.559684,0.08570255,0,0,10,0,0,0,1,0,0.01628,0,0.9438,0.03847,1,0,0,0,0,0,14,0
I,0.199523,0.06026387,2.355313,2.3848988,0,0,10,0,0,0,0.5,0.5,0.01823,0,0.9213,0.04616,1,0,0,0,0,0,0,43
I,0.07078659,0.0284553,4.565708,0.3350503,0,0,10,0,0,0,1,0,0.009596,0,0.9688,0.02158,1,0,0,0,0,0,24,0
I,0.09560019,0.03533405,4.730516,0.138550054,0,0,10,0,0,0,1,0,0.0497,0,0.9244,0.02591,1,0,0,0,0,0,100,0
I,0.042755,0.01323545,3.784663,1.1593473,0,0,10,0,0,0,0.5,0.5,0.01245,0,0.9242,0.06335,1,0,0,0,0,0,9,0
I,0.0995631,0.02229756,4.827977,0.0501612993,0,0,10,0,0,0,1,0,0.02387,0,0.9464,0.02549,1,0,0,0,0,0,11,0
I,0.045621060438,0.015538110541,4.918002,0.020837874441,0,0,10,0,0,0,1,0,0.01077,0,0.9378,0.04712,1,0,0,0,0,0,27,0
I,0.08798614,0.026842921,4.756558,0.128613286,0,0,10,0,0,0,1,0,0,0.01493,0.9387,0.03601,1,0,0,0,0,0,100,0
I,0.06262425,0.02063499,4.881988,0.03475296,0,0,10,0,0,0,1,0,0.01583,0,0.9593,0.02492,1,0,0,0,0,0,18,0
I,0.028794818,0.01836748,4.948224,0.0046145464,0,0,10,0,0,0,1,0,0.01463,0,0.9588,0.02289,1,0,0,0,0,0,29,0
I,1.5452848,0.08903339,0.910334,2.455346,0,0,10,0,0,0,0.5,0.5,0.02725,0,0.8363,0.1365,1,0,0,0,0,0,0,0
I,0.9051513,0.08259301,1.4681525,2.544103,0,0,10,0,0,0,1,0,0.01329,0,0.9696,0.01306,1,0,0,0,48,0,0,0
I,0.1078226,0.03879602,4.681566,0.17181537,0,0,10,0,0,0,1,0,0.01584,0,0.9307,0.04035,1,0,0,0,0,0,24,0
I,0.1902641,0.03063286,4.718275,0.06082811,0,0,10,0,0,0,1,0,0.02431,0,0.918,0.04893,1,0,0,0,0,0,100,0
I,0.0219422185,0.022940343,4.950104,0.0050138406,0,0,10,0,0,0,1,0,0.00753,0,0.9658,0.02666,1,0,0,0,0,0,32,0
I,0.2765765,0.03839256,4.546531,0.138498795,0,0,10,0,0,0,1,0,0.05527,0,0.8985,0.04626,1,0,0,0,0,0,25,0
I,0.182000229,0.12588337,4.13761,0.5545067,0,0,10,0,0,0,1,0,0.2247,0,0.2538,0.414,1,0,0,0,0,0,0,39
I,0.2250182,0.03183857,4.643705,0.09943705,0,0,10,0,0,0,1,0,0.02082,0,0.9646,0.01455,1,0,0,0,0,0,20,0
C,0.031118635,0.01673282,0.40380304,4.548346,0,0,0,10,0,0,0,1,0.01452,0,0.02495,0.9499,1,0,0,0,0,0,0,41
C,0.0012140619,0.0016425993,0.014913091,4.98223,0,0,0,10,0,0,0,1,0.02133,0,0.02475,0.9491,1,0,0,0,0,0,0,29
C,0.098560583,0.008778807,0.629871,4.262789,0,0,0,10,0,0,0,1,0.056,0,0.06503,0.8422,1,0,0,0,0,0,0,9
C,0.0495310907,0.008793174,0.029819088,4.911857,0,0,0,10,0,0,0,1,0.00566,0,0.005476,0.9868,1,0,0,0,0,0,0,45
C,0.021427324,0.0135833189,0.037780758,4.927209,0,0,0,10,0,0,0,1,0.005097,0,0.006481,0.9865,1,0,0,0,0,0,0,53
C,0.235778317,0.07474198,0.4318109,4.257669,0,0,0,10,0,0,0,1,0.007438,0,0.01063,0.9763,1,0,0,0,0,0,0,100
C,0.10183703,0.01180049,0.3020338,4.584328,0,0,0,10,0,0,0,1,0.006167,0,0.01397,0.9755,1,0,0,0,0,0,0,19
C,0.03850167728,0.002174961,0.068403262,4.89092,0,0,0,10,0,0,0,1,0.007092,0,0.007637,0.982,1,0,0,0,0,0,0,39
C,0.0077887033,0.0010550312,0.05272828,4.938427,0,0,0,10,0,0,0,1,0.009753,0,0.009418,0.9724,1,0,0,0,0,0,0,11
C,0.0145997441,0.008355515,0.1694254,4.80762,0,0,0,10,0,0,0,1,0.003969,0,0.00477,0.9903,1,0,0,0,0,0,0,58
C,0.029684999,0.0104815,0.11140268,4.84843,0,0,0,10,0,0,0,1,0.1722,0,0.2188,0.5448,1,0,0,0,0,0,0,84
C,0.06461944,0.04669294,1.5324744,3.356214,0,0,0,10,0,0,0,1,0.01313,0,0.01811,0.9635,1,0,0,0,0,0,0,27
